-7.881573010813997193e+00,1.621262498332765745e+01,7.258078070105761448e+00,-7.269871970415714202e+00,-2.019592968054054527e+00,2.752713795845214584e+00,-2.267018205480492377e+00,-1.761743687046752438e+00,-1.866906982463248654e-01,-5.478921790779864409e+00,7.258231843734642474e+00,1.130115529105778194e+01,-3.894155191233952262e+00,-7.714206131211323481e+00,-1.870245221752792342e-01,-7.724976245086541127e-01,-1.341734406286153103e+01,-2.824598840929469112e+00
1.621017239736095306e+01,1.201448669234187605e+01,3.757760228203653963e+00,-2.601120590520207831e-01,5.333219997134110990e+00,6.970608251473001005e+00,-5.043367277264007020e-01,6.135558214612685246e-01,2.005992192655377815e-01,3.398129829454323403e+00,3.751848207237044708e+00,-2.613298265155306610e-01,-5.128576307116571087e+00,9.762692125581956759e+00,1.074995921648199682e+00,1.107256492310196094e+01,2.358168282564550911e+00,-7.524978711510119656e-01
7.265242132766030814e+00,3.746672113570419516e+00,-5.452134705515386592e+00,-8.107187567977561238e-02,3.216913244730468247e+00,3.762727473117939869e+00,1.870468009541963683e+00,-1.283285758358288231e-01,-1.948587054573331506e-02,3.956109965164591902e+00,-5.452587125554384961e+00,-4.926366276911485487e-02,2.254606342052660750e+00,-1.640310035939869238e-01,-1.313746370350962644e+00,-4.422182077833031189e-01,6.211570370449893685e-01,-2.307460189847891363e-01
-7.269493661789137917e+00,-2.510081160966546321e-01,-7.731721183511193474e-02,-1.693029507288706242e-02,-6.841527601467821684e-01,-2.410513733886425758e-01,-6.507898338169314734e+00,-5.999142720014462249e+00,-1.116672197620472429e-01,-5.305212074823804080e-01,-7.996245146303508633e-02,-1.421343126023913994e+00,-6.090116207717533925e+00,-1.269460726802124961e+00,-9.279278984180044931e-01,-6.851103212424577649e+00,-4.135401312441381094e+00,-4.634470616151049605e+00
-2.014359114798416339e+00,5.342695332005228614e+00,3.214538241139945463e+00,-6.844574413476908203e-01,-8.187785527694713128e-01,-1.107947204806175812e+00,-2.977201473277818256e+00,-7.340022809385495783e-01,-4.180103216484578471e-02,-1.056564938504688467e+00,3.214600459022161516e+00,-1.334992920769079994e-01,-2.165163512055271244e+00,-6.394025467867796575e-01,3.679947662811571263e-01,-1.211306063423661872e+00,-1.118966160974974589e+00,-3.586390153605582665e+00
2.742213090739670900e+00,6.981495696296575737e+00,3.765059198919493255e+00,-2.378727476881786207e-01,-1.106797285709520517e+00,-1.178811179229161343e+00,-6.958037738012533557e-01,-1.834091464724639797e-01,9.334145601934009870e-03,-1.719392448493110459e+00,3.771445006056097782e+00,-6.677635509096900568e-02,1.583277406161358147e+00,-9.936967496442303815e-01,9.226152383730106266e-01,2.184310369057735346e-01,6.149719309302728587e-02,-1.004071155875042171e-01
-2.267020969422921972e+00,-5.211646691747309212e-01,1.859875698927077936e+00,-6.493944940199257942e+00,-2.958523887806159713e+00,-6.878434823590464653e-01,-6.789073694617141719e+00,-7.089447680532471985e+00,-1.264146719600522661e-01,9.151765745045679523e+00,1.852519817009403047e+00,-9.899522064960750156e-02,-5.209860694373019463e+00,-7.262261936349857727e+00,6.021001040643901625e+00,-9.316456870222893372e+00,-1.678493095127843171e+00,-3.370476653009612633e+00
-1.761735756055594848e+00,5.800029382661516797e-01,-1.304773469546937348e-01,-5.999000436068506303e+00,-7.368084648704451567e-01,-1.814201994808769258e-01,-7.087779960221255671e+00,-2.157515830144552282e+00,-1.087127458946750835e-01,-1.177146430307758118e+00,-1.368946069901727236e-01,-6.784699967962946054e-01,-5.352715341800079685e+00,-7.513544898752135381e+00,4.202418301170005588e-01,-1.857901623224645915e+00,-4.319709648507624067e+00,-4.027155217927181674e+00
-1.931669354563005092e-01,2.064247456392448721e-01,-2.211911572297097645e-02,-1.114269730350505028e-01,-3.624695168451762955e-02,1.565975214689926953e-02,-1.281234331813138616e-01,-1.090305264759918041e-01,4.212223214540800759e-02,-3.806257776879182902e-02,-2.614819170631630177e-02,-5.117619923020334805e-02,-6.001701489636045855e-02,-1.674458821064339353e-01,-4.100002769539714403e-02,1.642700218148250013e-01,-9.239728273058890606e-02,-8.420866888530392780e-02
-5.471110264781006371e+00,3.373618191181472437e+00,3.972311073966050099e+00,-5.349967795158220296e-01,-1.065146545710732751e+00,-1.718212797056324792e+00,9.187827454788452641e+00,-1.178073661048026688e+00,-3.345987641244128896e-02,-1.189820428521914275e+00,3.965693242336833624e+00,-3.062387328770989625e-01,-5.240484358197617709e+00,-7.708380424773914052e-01,3.961903577582872593e-01,-1.308959818588459889e+00,-2.506938802764869578e+00,-3.579946307184968646e+00
7.259278720301099774e+00,3.749608597191816273e+00,-5.445814433975997737e+00,-7.593438212936123866e-02,3.213442752705903960e+00,3.766090838875569613e+00,1.867802979586552725e+00,-1.332953848532407171e-01,-2.175456264671615791e-02,3.958219063995662257e+00,-5.449144591637398172e+00,-4.056690012522792127e-02,2.250700762711076219e+00,-1.616682868420523667e-01,-1.316736710824655932e+00,-4.478376076414793960e-01,6.182332095698792607e-01,-2.286105224061439900e-01
1.129989580478445710e+01,-2.685636131836691143e-01,-4.585550946330195499e-02,-1.412923011980101951e+00,-1.331482771673237753e-01,-6.595620211987661408e-02,-1.080428046998414132e-01,-6.827946642942676059e-01,-5.263710327509166231e-02,-3.123285711611786253e-01,-4.607549620294393300e-02,1.204613346051870693e+01,-2.560728598896352182e+00,-1.890439716556659988e+00,-2.689191553416967917e+00,6.791782896838828520e+00,-6.449411634775101820e-01,-9.986563779756402193e-01
-3.893787815827987497e+00,-5.128571224753490476e+00,2.255597032383186651e+00,-6.087289631373061560e+00,-2.165175964012757248e+00,1.586356349347243233e+00,-5.227784878987719708e+00,-5.352277919779811377e+00,-6.621825298666425552e-02,-5.240971643373807609e+00,2.249752603305069432e+00,-2.556802505417397064e+00,3.706663949182684270e+00,-6.354730761807534378e+00,-1.933222639399549136e-01,-4.581563175065086924e+00,-3.779970365992292081e+00,-8.743062491068984698e+00
-7.713609073986787301e+00,9.761657085989813964e+00,-1.621871400879518199e-01,-1.269460619107727117e+00,-6.412634472092932914e-01,-9.969756137245007199e-01,-7.266012142168780663e+00,-7.518162045251279402e+00,-1.621504546239936340e-01,-7.658625260444468230e-01,-1.609064835145346817e-01,-1.891080339624168882e+00,-6.353696551780221746e+00,-1.252762968511750952e+00,-9.739626088877666454e-01,-7.387565572079991760e+00,-3.407968154858503684e+00,-2.964301765951639744e+00
-1.918527123017819414e-01,1.085103647046637532e+00,-1.321506000181903229e+00,-9.305131789253980878e-01,3.799838899183795027e-01,9.412054025664350343e-01,6.025727334596036933e+00,4.163142943089468972e-01,-4.181491114344476623e-02,3.973699137103786083e-01,-1.317096080756714027e+00,-2.683870409423009917e+00,-1.979929900886729655e-01,-9.748359245063312750e-01,-6.065214464828787982e-02,-6.212405128514791874e-01,6.441411945277765838e+00,7.676350404062415755e+00
-7.724885994216197371e-01,1.107232754473193204e+01,-4.386175854731332313e-01,-6.853821065771516174e+00,-1.209772829440304731e+00,2.128911619805303745e-01,-9.337040614680676143e+00,-1.857901996990290128e+00,1.614370753201407049e-01,-1.306493106005470750e+00,-4.389150086436662823e-01,6.791611447504911858e+00,-4.581391178538558151e+00,-7.385703102803886644e+00,-6.212314077939288248e-01,-2.699602860792214454e+00,-8.889491172454809131e+00,-2.905174077691925927e+00
-1.341525890332428794e+01,2.358195685065131553e+00,6.259741713469405555e-01,-4.135384089690689713e+00,-1.121319445321397046e+00,5.540755600889974569e-02,-1.678473390568077539e+00,-4.319697325124510101e+00,-9.039776650991969420e-02,-2.504147265849470116e+00,6.238861311846258806e-01,-6.449848618358958730e-01,-3.780002287028804808e+00,-3.407968373689503228e+00,6.441398777368005035e+00,-8.889552240559330798e+00,-1.521936206638700328e+00,-2.774410433812446897e+00
-2.824594436277672482e+00,-7.512283515434816650e-01,-2.319361396458880509e-01,-4.634028258215904472e+00,-3.592993318696880767e+00,-9.827027061113244311e-02,-3.370330023102098504e+00,-4.027154778586115036e+00,-8.904388643055670405e-02,-3.572106379055613790e+00,-2.236388890738984503e-01,-9.986012934763066617e-01,-8.739970071886236980e+00,-2.964302125714731950e+00,7.675902902252714100e+00,-2.905173957670972307e+00,-2.774405999350787688e+00,-1.689003589772811065e+00
